folio,texto,fecha_presentacion,score_presentacion,agenda_presentacion_id,punto_presentacion_id,num_ramas_nivel1,via,expediente_id,punto_destino_id,tipo_evento_real,fecha_real_destino,fecha_evento_excel,status_destino,cierre_encontrado,fecha_cierre_real,fecha_aprobacion_excel,estado_excel,confianza
601,"Iniciativa con Proyecto de Decreto por el que se reforman lo",2025-04-02,0.790,46,570,0,,,,,,,,no,,,En estudio,media
602,"Iniciativa de Decreto por la que se declara al juguete tradi",2025-04-02,0.744,46,571,1,directo,,3243,Comisión,2026-06-04,2026-06-04,2,no,,,En estudio,alta
603,"Iniciativa con proyecto de Decreto por el que se adiciona un",2025-04-02,0.643,46,572,0,,,,,,2025-08-14,,no,,2025-09-02,Aprobada,media
604,"Iniciativa con Proyecto de Decreto por la que se adiciona el",2025-04-02,0.535,46,573,0,,,,,,,,no,,,En estudio,media
605,"Iniciativa con Proyecto de Decreto por la que se reforma el ",2025-04-02,0.633,46,574,1,directo,,2309,Comisión,2025-10-15,2025-10-15,2,no,,2025-12-03,Aprobada,alta
606,"Iniciativa con Proyecto de Decreto, mediante la cual se adic",2025-04-02,0.635,46,575,0,,,,,,,,no,,,En estudio,media
607,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-04-02,0.543,46,576,0,,,,,,,,no,,,En estudio,media
608,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-04-02,0.604,46,577,1,directo,,2292,Comisión,2025-10-02,2025-10-02,1,no,,2025-10-29,Aprobada,alta
609,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-04-02,0.501,46,578,1,expediente,140,2219,Comisión,2025-06-23,2025-06-05,2,no,,,En estudio,baja
610,"Iniciativa con proyecto de Decreto por el que se adicionan d",2025-04-02,0.569,46,579,0,,,,,,,,no,,,En estudio,media
611,"Iniciativa con Proyecto de Decreto por el que se reforman lo",2025-04-02,0.739,46,580,1,directo,,3012,Comisión,2026-03-26,2026-03-26,2,no,,2026-04-09,Aprobada,alta
612,"Iniciativa con Proyecto de Decreto por el que se deroga la f",2025-04-02,0.603,46,581,0,,,,,,,,no,,,En estudio,media
613,"Iniciativa de Decreto por el que se reforma la Ley de Derech",2025-04-02,0.440,46,582,0,,,,,,,,no,,,En estudio,baja
614,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-04-02,0.499,46,583,1,expediente,128,3125,Comisión,2026-04-21,2026-04-21,2,no,,2026-04-22,Aprobada,alta
615,"Iniciativa Proyecto de Decreto por la que la LXII Legislatur",2025-04-02,0.678,46,584,0,,,,,,,,no,,,En estudio,media
616,"Iniciativa que adiciona una fracción XXI al artículo 7 y ref",2025-04-02,,,,,,,,,,,,,,,En estudio,sin_match
617,"Iniciativa que reforma el artículo 6.35 y se adiciona el CAP",2025-04-02,0.672,46,586,2,directo,,2328,Comisión,2025-10-21,2025-10-21,1,no,,2026-04-22,Aprobada,alta
618,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-04-02,0.713,46,587,1,directo,,2366,Comisión,2025-11-10,2025-11-10,1,no,,2025-12-03,Aprobada,alta
619,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-04-02,,,,,,,,,,,,,,2026-04-09,Aprobada,sin_match
620,"Iniciativa de Decreto por el que se reforman y adicionan div",2025-04-09,0.797,47,600,1,directo,,2153,Comisión,2025-04-29,2025-04-29,1,no,,2025-05-07,Aprobada,alta
621,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-04-09,,,,,,,,,,,,,,,En estudio,sin_match
622,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-04-09,0.645,47,602,1,directo,,2330,Comisión,2025-10-21,2025-10-21,1,no,,2025-11-12,Aprobada,alta
624,"Iniciativa con Proyecto de Decreto por el que se reforman lo",2025-04-09,0.633,47,604,0,,,,,,,,no,,,En estudio,media
625,"Iniciativa con Proyecto de Decreto por el cual se reforman y",2025-04-09,0.631,47,605,0,,,,,,,,no,,,En estudio,media
626,"Iniciativa con Proyecto de Decreto por el que se adicionan l",2025-04-09,0.748,47,606,0,,,,,,,,no,,,En estudio,media
627,"Iniciativa con Proyecto de Decreto por el que se reforman di",2025-04-09,,,,,,,,,,,,,,,En estudio,sin_match
628,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-04-09,0.692,47,608,0,,,,,,,,no,,,En estudio,media
629,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-04-09,0.548,47,609,0,,,,,,,,no,,,En estudio,media
630,"Iniciativa con Proyecto de Decreto que reforma y adiciona, l",2025-04-09,,,,,,,,,,,,,,,En estudio,sin_match
631,"Iniciativa de Decreto por la que se agrega un párrafo al inc",2025-04-09,0.465,47,611,0,,,,,,,,no,,,En estudio,baja
632,"Iniciativa con Proyecto de Decreto por el que se declara el ",2025-04-09,0.572,47,612,2,expediente,137,2352,Comisión,2025-11-04,2025-11-04,2,no,,2025-11-05,Aprobada,alta
633,"Iniciativa con Proyecto de Decreto por el que se abroga la L",2025-04-09,0.778,47,616,0,,,,,,,,no,,,En estudio,media
634,"Iniciativa de Decreto por el que se aprueba la renuncia de A",2025-04-23,0.760,48,623,0,,,,,,,,no,,2025-04-23,Aprobada,media
635,"Iniciativa de Decreto por la que se declara “al tapete” del ",2025-04-23,0.669,48,624,1,directo,,3244,Comisión,2026-06-04,2026-06-04,2,no,,,En estudio,alta
636,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-04-23,0.520,48,625,2,expediente,140,2219,Comisión,2025-06-23,2025-05-12,2,no,,2025-06-26,Aprobada,baja
637,"Iniciativa con Proyecto de Decreto por el que se adicionan l",2025-04-23,0.400,48,626,0,,,,,,,,no,,,Precluida,baja
638,"Iniciativa con Proyecto de Decreto por el que se crea la Ley",2025-04-23,0.645,48,627,0,,,,,,,,no,,,En estudio,media
639,"Iniciativa con Proyecto de Decreto por el que se reforman la",2025-04-23,0.707,48,628,1,expediente,130,3122,Comisión,2026-04-21,2026-04-21,2,no,,2026-04-22,Aprobada,alta
640,"Iniciativa de Decreto por el que se reforman diversas dispos",2025-04-23,0.708,48,629,0,,,,,,,,no,,,En estudio,media
641,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-04-23,0.631,48,630,0,,,,,,,,no,,,En estudio,media
642,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-04-23,0.648,48,631,0,,,,,,,,no,,,En estudio,media
643,"Iniciativa con Proyecto de Decreto por el que se reforma y a",2025-04-23,,,,,,,,,,,,,,2025-06-26,Aprobada,sin_match
644,"Iniciativa con Proyecto de Decreto por el que se expide la L",2025-04-23,,,,,,,,,,,,,,,En estudio,sin_match
645,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-04-23,,,,,,,,,,,,,,,Precluida,sin_match
646,"Iniciativa con Proyecto de Decreto por el que se reforman di",2025-04-23,0.523,48,638,1,expediente,140,2219,Comisión,2025-06-23,2025-06-05,2,no,,,En estudio,baja
648,"Cuenta Pública del Estado, correspondiente al Ejercicio Fisc",2025-04-30,0.704,49,646,1,directo,,2400,Comisión,2025-11-18,2025-11-18,2,no,,2025-11-19,Aprobada,alta
649,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-04-30,0.650,49,649,0,,,,,,2025-05-20,,no,,2026-05-06,Aprobada,media
650,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-04-30,0.816,49,650,0,,,,,,,,no,,,En estudio,media
651,"Iniciativa de Decreto por la que se reforman y derogan diver",2025-04-30,0.640,49,651,2,expediente,140,2219,Comisión,2025-06-23,2025-06-18,2,no,,2025-06-26,Aprobada,media
652,"Iniciativa con proyecto de Decreto por el que se derogan y a",2025-04-30,0.661,49,652,0,,,,,,,,no,,,En estudio,media
653,"Iniciativa de Decreto por la que se reforman y adicionan div",2025-04-30,0.612,49,653,0,,,,,,2025-05-12,,no,,2026-03-04,Aprobada,media
654,"Iniciativa con Proyecto de Decreto por el que se reforman lo",2025-04-30,0.560,49,654,2,directo,,2321,Comisión,2025-10-20,2025-10-20,1,no,,2026-03-18,Aprobada,alta
655,"Iniciativa con Proyecto de Decreto por la que se reforman y ",2025-04-30,0.564,49,655,0,,,,,,2025-06-05,,no,,,En estudio,media
656,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-04-30,0.758,49,656,0,,,,,,,,no,,,En estudio,media
657,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-04-30,,,,,,,,,,,,,,2025-11-19,Aprobada,sin_match
659,"Iniciativa con Proyecto de Decreto por la que se adiciona un",2025-04-30,0.829,49,659,1,directo,,2298,Comisión,2025-10-06,2025-10-06,1,no,,2025-10-15,Aprobada,alta
660,"Iniciativa con Proyecto de Decreto por la que se adiciona la",2025-04-30,0.885,49,660,3,expediente,133,2180,Comisión,2025-05-15,2025-05-15,2,no,,2025-06-26,Aprobada,alta
661,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2025-04-30,0.563,49,661,0,,,,,,,,no,,,En estudio,media
662,"Iniciativa con Proyecto de Decreto por el que se adicionan l",2025-04-30,0.619,49,662,0,,,,,,,,no,,,En estudio,media
663,"Iniciativa con Proyecto de Decreto por la que se reforman la",2025-04-30,0.765,49,663,1,directo,,2395,Comisión,2025-11-18,2025-11-18,1,no,,2025-11-27,Aprobada,alta
664,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-04-30,,,,,,,,,,,,,,,En estudio,sin_match
665,"Iniciativa de reforma con adición de la fracción I al artícu",2025-04-30,0.433,49,665,0,,,,,,,,no,,,En estudio,baja
666,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-04-30,0.426,49,666,0,,,,,,,,no,,,En estudio,baja
667,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-04-30,,,,,,,,,,,,,,,Precluida,sin_match
668,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-05-07,0.490,50,684,0,,,,,,,,no,,,En estudio,baja
669,"Iniciativa con Proyecto de Decreto por la que se reforma la ",2025-05-07,0.537,50,685,0,,,,,,,,no,,,En estudio,media
670,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-05-07,0.645,50,686,2,expediente,140,2219,Comisión,2025-06-23,2025-06-18,2,no,,2025-06-26,Aprobada,media
671,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-05-07,0.607,50,687,0,,,,,,,,no,,,En estudio,media
672,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-05-07,0.457,50,688,0,,,,,,2026-03-25,,no,,,En estudio,baja
673,"Iniciativa de Decreto por el que se reforman y adicionan div",2025-05-07,0.531,50,689,0,,,,,,2025-06-05,,no,,,En estudio,media
674,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-05-07,0.421,50,690,0,,,,,,,,no,,,En estudio,baja
675,"Iniciativa con Proyecto de Decreto por el que se declara “Be",2025-05-07,0.834,50,691,0,,,,,,,,no,,,En estudio,media
676,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-05-07,0.616,50,692,0,,,,,,,,no,,,En estudio,media
678,"Iniciativa con Proyecto de Decreto por el que se adicionan y",2025-05-07,0.695,50,694,0,,,,,,,,no,,,En estudio,media
679,"Iniciativa con Proyecto de reforma por el que se modifican l",2025-05-07,0.728,50,695,0,,,,,,,,no,,,En estudio,media
680,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-05-07,0.446,50,696,0,,,,,,,,no,,,En estudio,baja
681,"Iniciativa por la que se adiciona la fracción IX bis al artí",2025-05-07,0.390,50,697,0,,,,,,,,no,,,En estudio,baja
682,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-05-07,,,,,,,,,,,,,,,Precluida,sin_match
683,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-05-13,0.794,51,706,0,,,,,,,,no,,2025-05-13,Aprobada,media
684,"Iniciativa de Decreto por la que se expide la Ley de Unidade",2025-05-13,0.904,51,707,0,,,,,,,,no,,,En estudio,media
685,"Iniciativa de Decreto que abroga el diverso Número 218 de la",2025-06-12,0.908,54,718,0,,,,,,2025-06-18,,no,,2025-06-26,Aprobada,media
686,"Iniciativa por el que se reforman, adicionan y derogan diver",2025-06-12,0.612,54,719,0,,,,,,2025-06-18,,no,,2025-06-26,Aprobada,media
687,"Iniciativa con Proyecto de Decreto por el que se reforman lo",2025-06-12,0.736,54,720,0,,,,,,,,no,,,En estudio,media
689,"Iniciativa de Decreto por el que se expide la Ley para la Ap",2025-06-12,0.836,54,722,0,,,,,,,,no,,,En estudio,media
690,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-06-12,,,,,,,,,,,,,,2026-05-06,Aprobada,sin_match
691,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-06-12,0.548,54,724,0,,,,,,2025-10-20,,no,,2025-11-12,Aprobada,media
692,"Iniciativa de Decreto por el que se adicionan diversas dispo",2025-06-23,0.706,55,729,0,,,,,,2025-08-14,,no,,2025-09-02,Aprobada,media
693,"Solicitud de licencia formulada por la Magistrada María Ledi",2025-06-23,0.936,55,731,0,,,,,,,,no,,2025-06-23,Aprobada,media
694,"Iniciativa de Decreto por el que se convoca a la “LXII” Legi",2025-06-23,0.665,55,732,0,,,,,,,,no,,2025-06-23,Aprobada,media
695,"Iniciativa con Proyecto de Decreto por el que se abroga la L",2025-06-26,0.673,56,743,0,,,,,,,,no,,2025-06-26,Aprobada,media
696,"Iniciativa con Proyecto de Decreto por el que se autoriza al",2025-06-26,0.808,56,744,0,,,,,,,,no,,2025-06-26,Aprobada,media
698,"Iniciativa con Proyecto de Decreto para que se inscriba en u",2025-07-02,0.821,60,762,0,,,,,,,,no,,2025-07-02,Aprobada,media
699,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-07-02,0.594,60,763,0,,,,,,,,no,,,En estudio,media
700,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2025-08-05,,,,,,,,,,,,,,2025-08-08,Aprobada,sin_match
701,"Iniciativa de Decreto por el que se autoriza al Poder Ejecut",2025-08-05,,,,,,,,,,,,,,2025-08-08,Aprobada,sin_match
702,"Iniciativa de Decreto por el que se declara el día 6 de cada",2025-08-05,0.463,61,770,0,,,,,,2025-08-21,,no,,2025-09-10,Aprobada,baja
703,"Iniciativa con Proyecto de Decreto por el que se adicionan d",2025-08-05,0.512,61,771,0,,,,,,2026-04-08,,no,,2026-04-22,Aprobada,media
704,"Iniciativa con Proyecto de Decreto por la que se reforma las",2025-08-05,0.370,61,772,0,,,,,,,,no,,,En estudio,baja
705,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-08-05,0.527,61,773,0,,,,,,,,no,,,En estudio,media
706,"Iniciativa con Proyecto de Decreto por el que se reforman el",2025-08-05,0.711,61,774,0,,,,,,2026-04-08,,no,,2026-04-09,Aprobada,media
707,"Iniciativa con Proyecto de Decreto que reforma diversas disp",2025-08-05,0.502,61,775,0,,,,,,,,no,,,En estudio,media
708,"Iniciativa de Decreto por el que se convoca a la “LXII” Legi",2025-08-05,0.745,61,777,0,,,,,,,,no,,2025-08-05,Aprobada,media
709,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
710,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
711,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
712,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
713,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
714,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
715,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
716,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
717,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
718,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
719,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
720,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
721,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
722,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
723,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
724,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
725,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
726,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
727,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
728,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
729,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
730,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
731,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
732,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
733,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
734,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
735,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
736,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
737,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-13,,,,,,,,,,,,,,2025-09-02,Aprobada,sin_match
738,"Iniciativa de Decreto por el que se designa a la persona Enc",2025-08-27,0.654,67,830,0,,,,,,,,no,,2025-08-27,Aprobada,media
739,"Iniciativa de Decreto por el que se abroga el Decreto número",2025-08-27,0.874,67,831,0,,,,,,2025-09-11,,no,,2025-09-24,Aprobada,media
740,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-08-27,0.904,67,832,0,,,,,,2025-11-11,,no,,2025-11-12,Aprobada,media
741,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-08-27,0.933,67,833,0,,,,,,2025-09-02,,no,,2025-09-02,Aprobada,media
742,"Iniciativa de Decreto por el que se expide la Ley Orgánica d",2025-08-27,0.569,67,834,0,,,,,,2025-08-29,,no,,2025-09-02,Aprobada,media
743,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-08-27,0.597,67,835,0,,,,,,2026-06-09,,no,,,En estudio,media
744,"Iniciativa con Proyecto de Decreto por el cual se adiciona e",2025-08-27,0.561,67,836,0,,,,,,2025-09-23,,no,,2025-10-22,Aprobada,media
745,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2025-08-27,0.674,67,837,0,,,,,,2025-10-02,,no,,2025-11-05,Aprobada,media
746,"Iniciativa con Proyecto de Decreto por la que se adiciona la",2025-08-27,0.535,67,838,0,,,,,,,,no,,,En estudio,media
747,"Iniciativa de reforma con adición de la fracción I al artícu",2025-08-27,0.522,67,839,0,,,,,,,,no,,,En estudio,media
748,"Iniciativa de Decreto por el que se convoca a la “LXII” Legi",2025-08-27,0.748,67,842,0,,,,,,,,no,,2025-08-27,Aprobada,media
749,"Iniciativa con propuesta y Proyecto de Decreto en relación c",2025-09-05,0.610,72,870,0,,,,,,,,no,,2025-09-05,Aprobada,media
750,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-09-10,0.517,75,880,2,directo,,2289,Comisión,2025-09-30,2025-09-30,1,no,,2025-11-27,Aprobada,alta
751,"Iniciativa con Proyecto de Decreto por la que se expide la L",2025-09-10,0.592,75,881,1,expediente,124,2346,Comisión,2025-10-30,2025-10-30,1,no,,2025-12-03,Aprobada,alta
752,"Iniciativa por la que se autoriza la develación de una Placa",2025-09-10,,,,,,,,,,,,,,2025-09-10,Aprobada,sin_match
753,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-09-10,0.537,75,883,1,directo,,2655,Comisión,2026-03-10,2026-03-10,1,no,,2026-03-18,Aprobada,alta
754,"Iniciativa con Proyecto de Decreto por el que se expide la L",2025-09-10,0.693,75,884,0,,,,,,,,no,,,En estudio,media
755,"Iniciativa con Proyecto de Decreto por el por el que se refo",2025-09-10,0.744,75,885,1,directo,,2324,Comisión,2025-10-20,2025-10-20,1,no,,,En estudio,alta
756,"Iniciativa con Proyecto de Decreto por el que se adicionan d",2025-09-10,0.543,75,886,0,,,,,,,,no,,,En estudio,media
757,"Iniciativa con Proyecto de Decreto por la que se reforman y ",2025-09-10,0.673,75,887,0,,,,,,,,no,,,En estudio,media
758,"Iniciativa con Proyecto de Decreto mediante la cual se refor",2025-09-10,0.645,75,888,0,,,,,,2026-04-14,,no,,,En estudio,media
759,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-09-10,0.462,75,889,0,,,,,,2025-10-16,,no,,2025-10-29,Aprobada,baja
760,"Iniciativa con Proyecto de Decreto por el que se adicionan l",2025-09-10,0.641,75,890,1,directo,,2305,Comisión,2025-10-14,2025-10-14,1,no,,2025-12-03,Aprobada,alta
761,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-09-10,0.565,75,891,0,,,,,,,,no,,,En estudio,media
762,"Iniciativa con Proyecto de Decreto que deroga las fracciones",2025-09-10,0.473,75,892,1,directo,,2358,Comisión,2025-11-06,2025-11-06,1,no,,,En estudio,alta
763,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-09-10,0.716,75,893,0,,,,,,,,no,,,Precluida,media
765,"Iniciativa con Proyecto de Decreto por el que se designa a l",2025-09-24,0.694,77,911,0,,,,,,,,no,,2025-09-24,Aprobada,media
766,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-09-24,0.814,77,914,18,expediente,141,2310,Comisión,2025-10-15,2025-10-15,2,no,,2025-10-15,Aprobada,alta
767,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-09-24,0.814,77,914,18,expediente,141,2310,Comisión,2025-10-15,2025-10-15,2,no,,2025-10-15,Aprobada,alta
768,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-09-24,0.814,77,914,18,expediente,141,2310,Comisión,2025-10-15,2025-10-15,2,no,,2025-10-15,Aprobada,alta
769,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-09-24,0.814,77,914,18,expediente,141,2310,Comisión,2025-10-15,2025-10-15,2,no,,2025-10-15,Aprobada,alta
770,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-09-24,0.826,77,914,18,expediente,141,2310,Comisión,2025-10-15,2025-10-15,2,no,,2025-10-15,Aprobada,alta
771,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-09-24,0.826,77,914,18,expediente,141,2310,Comisión,2025-10-15,2025-10-15,2,no,,2025-10-15,Aprobada,alta
772,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-09-24,0.826,77,914,18,expediente,141,2310,Comisión,2025-10-15,2025-10-15,2,no,,2025-10-15,Aprobada,alta
773,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-09-24,0.826,77,914,18,expediente,141,2310,Comisión,2025-10-15,2025-10-15,2,no,,2025-10-15,Aprobada,alta
774,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-09-24,0.826,77,914,18,expediente,141,2310,Comisión,2025-10-15,2025-10-15,2,no,,2025-10-15,Aprobada,alta
775,"Iniciativa de Decreto por el que se reforman y adicionan div",2025-09-24,0.642,77,915,1,directo,,2297,Comisión,2025-10-06,2025-10-06,1,no,,2025-10-15,Aprobada,alta
776,"Solicitud de Diferendos Limítrofes Intermunicipales presenta",2025-09-24,0.653,77,916,0,,,,,,,,no,,,En estudio,media
778,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-09-24,0.735,77,917,1,directo,,3118,Comisión,2026-04-16,2026-04-16,1,no,,,En estudio,alta
779,"Iniciativa con Proyecto de Decreto por el que se reforman la",2025-09-24,0.732,77,918,0,,,,,,,,no,,,En estudio,media
781,"Iniciativa con Proyecto de Decreto por el que se reforman la",2025-09-24,0.651,77,920,0,,,,,,,,no,,,En estudio,media
